UF,Sexo,Idade,Cor,Anos.de.Estudo,Renda,Altura
Distrito Federal,Feminino,50,Parda,12 anos,600,1.67
Distrito Federal,Feminino,50,Parda,11 anos,3500,1.82
Distrito Federal,Feminino,30,Parda,Sem instrução e menos de um ano,788,1.88
Distrito Federal,Feminino,55,Parda,7 anos,788,1.67
Distrito Federal,Masculino,27,Branca,11 anos,1037,1.65
Distrito Federal,Masculino,36,Preta,5 anos,1100,1.75
Distrito Federal,Masculino,63,Preta,11 anos,4000,1.76
Distrito Federal,Masculino,35,Branca,11 anos,7000,1.84
Distrito Federal,Masculino,37,Preta,12 anos,2700,1.75
Distrito Federal,Feminino,54,Parda,1 ano,400,1.63
Distrito Federal,Feminino,64,Parda,4 anos,200,1.71
Distrito Federal,Masculino,35,Preta,11 anos,2500,1.75
Distrito Federal,Masculino,67,Branca,11 anos,6500,1.77
Distrito Federal,Masculino,56,Parda,8 anos,3000,1.83
Distrito Federal,Feminino,28,Branca,11 anos,1000,1.75
Distrito Federal,Feminino,32,Branca,7 anos,1000,1.64
Distrito Federal,Feminino,49,Preta,11 anos,1400,1.64
Distrito Federal,Feminino,44,Branca,15 anos ou mais,7000,1.64
Distrito Federal,Feminino,37,Branca,13 anos,0,1.81
Distrito Federal,Masculino,24,Branca,15 anos ou mais,4000,1.67
Distrito Federal,Masculino,44,Preta,15 anos ou mais,3200,1.86
Distrito Federal,Feminino,64,Parda,11 anos,4500,1.56
Distrito Federal,Masculino,44,Parda,11 anos,1027,1.69
Distrito Federal,Masculino,41,Parda,2 anos,3400,1.58
Distrito Federal,Masculino,44,Branca,10 anos,1628,1.6
Distrito Federal,Feminino,57,Parda,4 anos,800,1.67
Distrito Federal,Masculino,39,Parda,11 anos,1594,1.59
Distrito Federal,Masculino,45,Branca,8 anos,3500,1.7
Distrito Federal,Masculino,42,Parda,10 anos,1000,1.66
Distrito Federal,Masculino,42,Parda,11 anos,3640,1.63
Distrito Federal,Masculino,50,Parda,11 anos,1630,1.8
Distrito Federal,Feminino,49,Parda,3 anos,800,1.74
Distrito Federal,Masculino,53,Branca,5 anos,3000,1.76
Distrito Federal,Feminino,30,Parda,8 anos,600,1.65
Distrito Federal,Masculino,26,Parda,3 anos,1300,1.59
Distrito Federal,Masculino,58,Parda,3 anos,3600,1.77
Distrito Federal,Feminino,41,Parda,1 ano,925,1.73
Distrito Federal,Masculino,46,Preta,4 anos,3800,1.8
Distrito Federal,Masculino,63,Parda,4 anos,2000,1.73
Distrito Federal,Feminino,33,Branca,4 anos,900,1.7
Distrito Federal,Feminino,38,Parda,7 anos,720,1.71
Distrito Federal,Masculino,29,Parda,11 anos,1350,1.71
Distrito Federal,Masculino,43,Branca,10 anos,1000,1.63
Distrito Federal,Feminino,34,Parda,11 anos,983,1.7
Distrito Federal,Masculino,33,Branca,9 anos,3400,1.76
Distrito Federal,Masculino,37,Parda,8 anos,3000,1.73
Distrito Federal,Masculino,19,Parda,13 anos,600,1.65
Distrito Federal,Masculino,73,Branca,15 anos ou mais,6800,1.81
Distrito Federal,Masculino,45,Branca,10 anos,1000,1.68
Distrito Federal,Masculino,44,Parda,8 anos,1545,1.63
Distrito Federal,Feminino,46,Parda,5 anos,1200,1.46
Distrito Federal,Masculino,51,Parda,7 anos,2000,1.66
Distrito Federal,Feminino,38,Parda,4 anos,350,1.81
Distrito Federal,Masculino,48,Branca,13 anos,4200,1.69
Distrito Federal,Masculino,21,Parda,10 anos,852,1.78
Distrito Federal,Masculino,28,Parda,5 anos,1250,1.65
Distrito Federal,Masculino,31,Parda,8 anos,1000,1.76
Distrito Federal,Feminino,55,Branca,15 anos ou mais,4200,1.67
Distrito Federal,Masculino,69,Branca,5 anos,4000,1.72
Distrito Federal,Masculino,33,Branca,9 anos,2084,1.71
Distrito Federal,Masculino,61,Branca,2 anos,600,1.72
Distrito Federal,Masculino,44,Preta,8 anos,1240,1.67
Distrito Federal,Masculino,37,Branca,11 anos,2550,1.76
Distrito Federal,Masculino,60,Branca,8 anos,1800,1.78
Distrito Federal,Masculino,52,Parda,8 anos,1500,1.69
Distrito Federal,Masculino,23,Parda,8 anos,1600,1.58
Distrito Federal,Masculino,30,Parda,11 anos,4000,1.75
Distrito Federal,Masculino,23,Parda,9 anos,700,1.61
Distrito Federal,Masculino,27,Branca,15 anos ou mais,1000,1.81
Distrito Federal,Feminino,55,Branca,8 anos,800,1.78
Distrito Federal,Masculino,41,Parda,8 anos,1000,1.72
Distrito Federal,Masculino,58,Branca,5 anos,2000,1.72
Distrito Federal,Masculino,67,Branca,15 anos ou mais,1500,1.66
Distrito Federal,Masculino,24,Parda,13 anos,2000,1.64
Distrito Federal,Feminino,40,Preta,9 anos,2000,1.68
Distrito Federal,Masculino,19,Parda,Não determinados,1100,1.69
Distrito Federal,Masculino,37,Parda,7 anos,788,1.62
Distrito Federal,Masculino,55,Branca,15 anos ou mais,6100,1.7
Distrito Federal,Feminino,27,Preta,11 anos,1500,1.74
Distrito Federal,Feminino,21,Preta,14 anos,1000,1.74
Distrito Federal,Masculino,47,Parda,11 anos,952,1.61
Distrito Federal,Masculino,50,Branca,15 anos ou mais,4000,1.64
Distrito Federal,Masculino,31,Branca,15 anos ou mais,3500,1.66
Distrito Federal,Feminino,25,Parda,15 anos ou mais,8000,1.65
Distrito Federal,Feminino,32,Branca,15 anos ou mais,7000,1.71
Distrito Federal,Masculino,35,Branca,15 anos ou mais,6400,1.71
Distrito Federal,Masculino,57,Branca,15 anos ou mais,8000,1.62
Distrito Federal,Feminino,43,Branca,15 anos ou mais,1500,1.65
Distrito Federal,Masculino,30,Parda,15 anos ou mais,7000,1.77
Distrito Federal,Feminino,36,Branca,15 anos ou mais,7000,1.64
Distrito Federal,Feminino,54,Branca,15 anos ou mais,5000,1.65
Distrito Federal,Feminino,45,Branca,15 anos ou mais,10000,1.69
Distrito Federal,Masculino,36,Parda,15 anos ou mais,8200,1.55
Distrito Federal,Feminino,34,Branca,14 anos,8000,1.86
Distrito Federal,Masculino,29,Parda,14 anos,3000,1.69
Distrito Federal,Masculino,24,Branca,15 anos ou mais,2000,1.63
Distrito Federal,Feminino,33,Branca,15 anos ou mais,7000,1.8
Distrito Federal,Masculino,36,Branca,15 anos ou mais,10000,1.53
Distrito Federal,Masculino,34,Branca,15 anos ou mais,4500,1.72
Distrito Federal,Masculino,42,Preta,11 anos,4000,1.62
Distrito Federal,Masculino,35,Branca,13 anos,2000,1.75
Distrito Federal,Masculino,45,Branca,15 anos ou mais,5000,1.58
Distrito Federal,Masculino,40,Parda,15 anos ou mais,5000,1.64
Distrito Federal,Masculino,37,Branca,15 anos ou mais,9000,1.72
Distrito Federal,Masculino,38,Parda,15 anos ou mais,8000,1.74
Distrito Federal,Masculino,54,Branca,15 anos ou mais,10000,1.67
Distrito Federal,Masculino,32,Branca,15 anos ou mais,9000,1.76
Distrito Federal,Masculino,63,Parda,15 anos ou mais,4000,1.6
Distrito Federal,Feminino,33,Parda,15 anos ou mais,6000,1.64
Distrito Federal,Feminino,31,Parda,15 anos ou mais,788,1.6
Distrito Federal,Masculino,34,Branca,15 anos ou mais,6000,1.67
Distrito Federal,Masculino,40,Branca,15 anos ou mais,10000,1.67
Distrito Federal,Feminino,34,Branca,15 anos ou mais,3000,1.87
Distrito Federal,Masculino,41,Branca,15 anos ou mais,9000,1.7
Distrito Federal,Masculino,38,Parda,15 anos ou mais,4000,1.62
Distrito Federal,Masculino,34,Parda,14 anos,9700,1.88
Distrito Federal,Feminino,36,Preta,15 anos ou mais,7000,1.71
Distrito Federal,Feminino,32,Parda,15 anos ou mais,5600,1.57
Distrito Federal,Masculino,32,Branca,15 anos ou mais,7000,1.82
Distrito Federal,Feminino,30,Parda,13 anos,2000,1.81
Distrito Federal,Masculino,32,Parda,15 anos ou mais,4000,1.59
Distrito Federal,Feminino,49,Branca,15 anos ou mais,8500,1.62
Distrito Federal,Feminino,33,Branca,15 anos ou mais,8000,1.69
Distrito Federal,Feminino,45,Parda,15 anos ou mais,5000,1.74
Distrito Federal,Feminino,34,Parda,15 anos ou mais,2100,1.71
Distrito Federal,Feminino,35,Branca,15 anos ou mais,6500,1.74
Distrito Federal,Feminino,33,Parda,15 anos ou mais,3500,1.63
Distrito Federal,Masculino,49,Parda,15 anos ou mais,8000,1.67
Distrito Federal,Masculino,31,Branca,13 anos,1350,1.63
Distrito Federal,Feminino,18,Parda,12 anos,670,1.68
Distrito Federal,Masculino,54,Parda,11 anos,7000,1.64
Distrito Federal,Feminino,32,Branca,15 anos ou mais,3800,1.85
Distrito Federal,Masculino,43,Branca,15 anos ou mais,7300,1.54
Distrito Federal,Masculino,29,Branca,15 anos ou mais,8600,1.68
Distrito Federal,Feminino,51,Branca,15 anos ou mais,3000,1.6
Distrito Federal,Feminino,26,Parda,14 anos,2000,1.72
Distrito Federal,Masculino,30,Parda,11 anos,1500,1.71
Distrito Federal,Masculino,36,Branca,11 anos,4000,1.76
Distrito Federal,Masculino,42,Branca,15 anos ou mais,3000,1.69
Distrito Federal,Masculino,42,Branca,15 anos ou mais,5000,1.77
Distrito Federal,Feminino,39,Indígena,13 anos,1500,1.8
Distrito Federal,Masculino,36,Branca,11 anos,3200,1.6
Distrito Federal,Masculino,32,Parda,15 anos ou mais,3550,1.72
Distrito Federal,Masculino,29,Preta,11 anos,2670,1.71
Distrito Federal,Masculino,28,Preta,11 anos,5600,1.69
Distrito Federal,Masculino,48,Parda,11 anos,3940,1.74
Distrito Federal,Masculino,31,Branca,11 anos,3800,1.66
Distrito Federal,Masculino,44,Branca,11 anos,3700,1.78
Distrito Federal,Feminino,51,Branca,15 anos ou mais,3900,1.66
Distrito Federal,Masculino,48,Parda,15 anos ou mais,7600,1.71
Distrito Federal,Feminino,55,Branca,11 anos,3000,1.72
Distrito Federal,Masculino,31,Preta,11 anos,1500,1.56
Distrito Federal,Masculino,55,Branca,15 anos ou mais,3000,1.7
Distrito Federal,Feminino,54,Parda,15 anos ou mais,8000,1.63
Distrito Federal,Masculino,42,Parda,11 anos,5000,1.84
Distrito Federal,Masculino,46,Branca,7 anos,2000,1.73
Distrito Federal,Masculino,20,Branca,10 anos,1000,1.67
Distrito Federal,Masculino,21,Preta,11 anos,1500,1.61
Distrito Federal,Feminino,47,Parda,5 anos,1200,1.75
Distrito Federal,Feminino,44,Branca,11 anos,6000,1.71
Distrito Federal,Feminino,44,Branca,7 anos,1400,1.7
Distrito Federal,Masculino,39,Parda,11 anos,1500,1.73
Distrito Federal,Feminino,55,Parda,15 anos ou mais,6900,1.66
Distrito Federal,Feminino,37,Parda,11 anos,1500,1.67
Distrito Federal,Feminino,51,Parda,8 anos,6000,1.72
Distrito Federal,Masculino,57,Preta,11 anos,3000,1.77
Distrito Federal,Feminino,42,Parda,15 anos ou mais,5800,1.65
Distrito Federal,Feminino,74,Parda,8 anos,400,1.73
Distrito Federal,Feminino,44,Branca,15 anos ou mais,6000,1.77
Distrito Federal,Masculino,38,Branca,15 anos ou mais,1600,1.83
Distrito Federal,Masculino,50,Branca,11 anos,1500,1.74
Distrito Federal,Masculino,39,Branca,11 anos,3000,1.69
Distrito Federal,Masculino,43,Preta,14 anos,2000,1.78
Distrito Federal,Feminino,54,Branca,8 anos,788,1.66
Distrito Federal,Feminino,38,Branca,11 anos,900,1.5
Distrito Federal,Masculino,62,Branca,11 anos,2000,1.67
Distrito Federal,Feminino,33,Branca,11 anos,1400,1.74
Distrito Federal,Feminino,48,Preta,8 anos,788,1.77
Distrito Federal,Masculino,36,Parda,15 anos ou mais,2000,1.68
Distrito Federal,Masculino,45,Parda,9 anos,4000,1.66
Distrito Federal,Masculino,51,Parda,10 anos,1200,1.58
Distrito Federal,Feminino,49,Branca,15 anos ou mais,2700,1.63
Distrito Federal,Feminino,59,Parda,2 anos,400,1.72
Distrito Federal,Feminino,38,Parda,10 anos,800,1.76
Distrito Federal,Masculino,54,Branca,15 anos ou mais,6000,1.69
Distrito Federal,Feminino,51,Parda,4 anos,1800,1.82
Distrito Federal,Masculino,32,Preta,13 anos,2000,1.79
Distrito Federal,Masculino,53,Preta,8 anos,1300,1.81
Distrito Federal,Feminino,25,Preta,13 anos,3000,1.63
Distrito Federal,Masculino,28,Parda,14 anos,3000,1.72
Distrito Federal,Feminino,29,Parda,11 anos,3000,1.63
Distrito Federal,Feminino,42,Branca,12 anos,1500,1.7
Distrito Federal,Feminino,43,Parda,11 anos,2500,1.77
Distrito Federal,Feminino,52,Branca,14 anos,3000,1.65
Distrito Federal,Feminino,25,Parda,12 anos,788,1.76
Distrito Federal,Masculino,45,Parda,11 anos,4000,1.83
Distrito Federal,Masculino,34,Parda,15 anos ou mais,5500,1.56
Distrito Federal,Masculino,57,Preta,8 anos,3000,1.71
Distrito Federal,Masculino,42,Parda,15 anos ou mais,1030,1.63
Distrito Federal,Masculino,64,Parda,5 anos,3500,1.59
Distrito Federal,Masculino,57,Parda,Sem instrução e menos de um ano,1200,1.78
Distrito Federal,Feminino,65,Branca,8 anos,1300,1.69
Distrito Federal,Feminino,39,Branca,15 anos ou mais,1200,1.87
Distrito Federal,Masculino,37,Branca,15 anos ou mais,1500,1.7
Distrito Federal,Feminino,41,Parda,15 anos ou mais,3550,1.59
Distrito Federal,Masculino,30,Parda,15 anos ou mais,7000,1.65
Distrito Federal,Masculino,31,Branca,14 anos,2500,1.68
Distrito Federal,Masculino,34,Parda,11 anos,1200,1.68
Distrito Federal,Feminino,45,Parda,14 anos,6000,1.71
Distrito Federal,Masculino,43,Branca,15 anos ou mais,10000,1.71
Distrito Federal,Masculino,38,Preta,14 anos,2300,1.7
Distrito Federal,Masculino,45,Parda,15 anos ou mais,5000,1.67
Distrito Federal,Masculino,27,Branca,15 anos ou mais,6000,1.65
Distrito Federal,Masculino,31,Parda,11 anos,2000,1.82
Distrito Federal,Masculino,39,Preta,15 anos ou mais,6000,1.63
Distrito Federal,Feminino,55,Parda,14 anos,3500,1.62
Distrito Federal,Masculino,21,Amarela,11 anos,800,1.79
Distrito Federal,Masculino,35,Parda,15 anos ou mais,3500,1.7
Distrito Federal,Masculino,27,Parda,11 anos,1300,1.77
Distrito Federal,Feminino,33,Parda,11 anos,1000,1.58
Distrito Federal,Masculino,42,Parda,15 anos ou mais,5000,1.65
Distrito Federal,Masculino,32,Parda,15 anos ou mais,2500,1.66
Distrito Federal,Masculino,39,Preta,15 anos ou mais,2700,1.81
Distrito Federal,Feminino,25,Parda,15 anos ou mais,1000,1.75
Distrito Federal,Masculino,25,Branca,14 anos,3000,1.73
Distrito Federal,Feminino,37,Parda,14 anos,4000,1.85
Distrito Federal,Masculino,38,Branca,15 anos ou mais,3800,1.71
Distrito Federal,Masculino,40,Parda,14 anos,2200,1.62
Distrito Federal,Masculino,46,Preta,11 anos,2300,1.57
Distrito Federal,Masculino,46,Parda,15 anos ou mais,3500,1.64
Distrito Federal,Feminino,26,Amarela,15 anos ou mais,2000,1.68
Distrito Federal,Masculino,46,Parda,15 anos ou mais,6000,1.66
Distrito Federal,Masculino,59,Parda,11 anos,1300,1.72
Distrito Federal,Masculino,50,Preta,15 anos ou mais,4500,1.83
Distrito Federal,Masculino,45,Branca,11 anos,3000,1.82
Distrito Federal,Feminino,60,Branca,6 anos,2000,1.72
Distrito Federal,Masculino,47,Branca,15 anos ou mais,3000,1.71
Distrito Federal,Masculino,40,Branca,11 anos,1500,1.65
Distrito Federal,Masculino,56,Branca,3 anos,3000,1.67
Distrito Federal,Masculino,45,Branca,15 anos ou mais,4000,1.56
Distrito Federal,Masculino,42,Branca,15 anos ou mais,3500,1.78
Distrito Federal,Feminino,45,Preta,11 anos,5000,1.73
Distrito Federal,Masculino,39,Branca,11 anos,2000,1.65
Distrito Federal,Masculino,41,Branca,11 anos,2000,1.72
Distrito Federal,Masculino,34,Branca,11 anos,1500,1.79
Distrito Federal,Masculino,39,Branca,15 anos ou mais,4500,1.73
Distrito Federal,Masculino,57,Branca,15 anos ou mais,2000,1.71
Distrito Federal,Masculino,48,Branca,15 anos ou mais,5000,1.68
Distrito Federal,Masculino,49,Branca,15 anos ou mais,10000,1.57
Distrito Federal,Feminino,43,Branca,15 anos ou mais,4000,1.66
Distrito Federal,Masculino,55,Branca,Sem instrução e menos de um ano,2000,1.65
Distrito Federal,Masculino,36,Branca,11 anos,4500,1.68
Distrito Federal,Masculino,55,Branca,15 anos ou mais,1800,1.61
Distrito Federal,Feminino,54,Parda,15 anos ou mais,7500,1.55
Distrito Federal,Masculino,44,Branca,13 anos,6000,1.74
Distrito Federal,Masculino,47,Parda,11 anos,7000,1.78
Distrito Federal,Masculino,40,Branca,11 anos,2000,1.67
Distrito Federal,Feminino,34,Branca,15 anos ou mais,3000,1.82
Distrito Federal,Masculino,55,Branca,15 anos ou mais,10000,1.7
Distrito Federal,Masculino,55,Branca,15 anos ou mais,7500,1.69
Distrito Federal,Feminino,26,Branca,15 anos ou mais,2700,1.72
Distrito Federal,Masculino,50,Branca,15 anos ou mais,8500,1.66
Distrito Federal,Masculino,56,Branca,9 anos,3000,1.52
Distrito Federal,Masculino,58,Parda,11 anos,2200,1.61
Distrito Federal,Masculino,46,Branca,15 anos ou mais,5500,1.75
Distrito Federal,Masculino,22,Parda,10 anos,2000,1.68
Distrito Federal,Feminino,42,Branca,15 anos ou mais,5000,1.54
Distrito Federal,Masculino,34,Parda,15 anos ou mais,2500,1.75
Distrito Federal,Masculino,53,Branca,11 anos,10000,1.68
Distrito Federal,Masculino,57,Preta,11 anos,2500,1.74
Distrito Federal,Masculino,47,Parda,5 anos,2500,1.52
Distrito Federal,Masculino,58,Branca,8 anos,1500,1.72
Distrito Federal,Masculino,47,Parda,8 anos,5000,1.71
Distrito Federal,Masculino,36,Parda,15 anos ou mais,3000,1.77
Distrito Federal,Feminino,64,Preta,11 anos,1500,1.67
Distrito Federal,Feminino,36,Parda,11 anos,1500,1.72
Distrito Federal,Feminino,43,Branca,1 ano,1500,1.7
Distrito Federal,Feminino,35,Parda,14 anos,3500,1.63
Distrito Federal,Masculino,46,Parda,11 anos,1500,1.75
Distrito Federal,Masculino,49,Parda,11 anos,2000,1.64
Distrito Federal,Masculino,29,Branca,15 anos ou mais,2000,1.72
Distrito Federal,Masculino,63,Branca,12 anos,10000,1.59
Distrito Federal,Feminino,45,Branca,15 anos ou mais,5000,1.65
Distrito Federal,Feminino,43,Parda,15 anos ou mais,6000,1.72
Distrito Federal,Feminino,41,Branca,11 anos,1400,1.67
Distrito Federal,Masculino,58,Branca,9 anos,1000,1.65
Distrito Federal,Masculino,42,Branca,8 anos,5000,1.56
Distrito Federal,Feminino,28,Branca,11 anos,1005,1.67
Distrito Federal,Masculino,28,Preta,11 anos,1200,1.67
Distrito Federal,Masculino,50,Branca,11 anos,4000,1.71
Distrito Federal,Masculino,47,Parda,15 anos ou mais,10000,1.79
Distrito Federal,Feminino,39,Branca,15 anos ou mais,2000,1.65
Distrito Federal,Feminino,36,Branca,15 anos ou mais,2000,1.91
Distrito Federal,Masculino,53,Branca,14 anos,10000,1.72
Distrito Federal,Feminino,44,Parda,15 anos ou mais,7000,1.68
Distrito Federal,Feminino,53,Preta,15 anos ou mais,1500,1.58
Distrito Federal,Masculino,38,Branca,15 anos ou mais,8000,1.74
Distrito Federal,Masculino,54,Branca,11 anos,5000,1.72
Distrito Federal,Feminino,41,Parda,15 anos ou mais,9000,1.7
Distrito Federal,Feminino,38,Branca,15 anos ou mais,1600,1.7
Distrito Federal,Feminino,50,Branca,15 anos ou mais,8000,1.76
Distrito Federal,Masculino,50,Parda,11 anos,5000,1.8
Distrito Federal,Feminino,30,Branca,15 anos ou mais,3000,1.69
Distrito Federal,Feminino,58,Branca,15 anos ou mais,3500,1.66
Distrito Federal,Feminino,32,Parda,15 anos ou mais,3000,1.65
Distrito Federal,Feminino,31,Branca,15 anos ou mais,4000,1.78
Distrito Federal,Feminino,32,Branca,15 anos ou mais,4500,1.68
Distrito Federal,Masculino,45,Parda,15 anos ou mais,6300,1.53
Distrito Federal,Feminino,38,Parda,Sem instrução e menos de um ano,7000,1.73
Distrito Federal,Masculino,33,Branca,15 anos ou mais,4000,1.68
Distrito Federal,Masculino,39,Preta,15 anos ou mais,8000,1.67
Distrito Federal,Masculino,37,Parda,15 anos ou mais,7000,1.71
Distrito Federal,Masculino,39,Branca,15 anos ou mais,8200,1.67
Distrito Federal,Masculino,40,Branca,14 anos,2000,1.63
Distrito Federal,Masculino,32,Parda,15 anos ou mais,8000,1.65
Distrito Federal,Masculino,39,Branca,15 anos ou mais,5000,1.76
Distrito Federal,Masculino,58,Preta,11 anos,5600,1.67
Distrito Federal,Masculino,41,Branca,15 anos ou mais,5000,1.69
Distrito Federal,Masculino,55,Branca,15 anos ou mais,6000,1.72
Distrito Federal,Masculino,29,Branca,15 anos ou mais,8000,1.91
Distrito Federal,Masculino,40,Parda,11 anos,1100,1.74
Distrito Federal,Masculino,37,Parda,15 anos ou mais,6000,1.69
Distrito Federal,Masculino,44,Preta,15 anos ou mais,3000,1.78
Distrito Federal,Masculino,29,Preta,8 anos,2000,1.69
Distrito Federal,Feminino,36,Branca,15 anos ou mais,4000,1.69
Distrito Federal,Masculino,47,Branca,11 anos,1900,1.69
Distrito Federal,Masculino,43,Branca,11 anos,2000,1.63
Distrito Federal,Feminino,28,Branca,8 anos,1000,1.7
Distrito Federal,Feminino,47,Branca,15 anos ou mais,800,1.72
Distrito Federal,Feminino,50,Branca,15 anos ou mais,7000,1.75
Distrito Federal,Feminino,35,Branca,11 anos,1200,1.69
Distrito Federal,Masculino,49,Branca,15 anos ou mais,6000,1.78
Distrito Federal,Masculino,48,Preta,11 anos,2000,1.75
Distrito Federal,Masculino,45,Branca,15 anos ou mais,6000,1.76
Distrito Federal,Masculino,46,Branca,11 anos,3800,1.64
Distrito Federal,Masculino,45,Parda,15 anos ou mais,5000,1.68
Distrito Federal,Feminino,59,Parda,15 anos ou mais,3500,1.62
Distrito Federal,Masculino,46,Preta,11 anos,4000,1.55
Distrito Federal,Masculino,36,Parda,15 anos ou mais,3500,1.7
Distrito Federal,Feminino,45,Branca,11 anos,2500,1.79
Distrito Federal,Masculino,45,Branca,15 anos ou mais,7000,1.69
Distrito Federal,Masculino,40,Branca,15 anos ou mais,5500,1.54
Distrito Federal,Masculino,50,Parda,15 anos ou mais,10000,1.68
Distrito Federal,Masculino,59,Branca,11 anos,1900,1.72
Distrito Federal,Masculino,64,Parda,12 anos,7000,1.7
Distrito Federal,Masculino,58,Branca,15 anos ou mais,4000,1.66
Distrito Federal,Feminino,42,Branca,15 anos ou mais,6800,1.7
Distrito Federal,Feminino,44,Branca,14 anos,3500,1.62
Distrito Federal,Masculino,61,Branca,11 anos,0,1.9
Distrito Federal,Masculino,59,Branca,15 anos ou mais,8000,1.85
Distrito Federal,Masculino,34,Branca,13 anos,4000,1.59
Distrito Federal,Masculino,37,Preta,15 anos ou mais,4500,1.7
Distrito Federal,Masculino,42,Parda,15 anos ou mais,6000,1.77
Distrito Federal,Feminino,45,Branca,13 anos,1600,1.75
Distrito Federal,Feminino,51,Branca,15 anos ou mais,7900,1.73
Distrito Federal,Masculino,44,Branca,11 anos,2000,1.7
Distrito Federal,Masculino,36,Branca,11 anos,2000,1.66
Distrito Federal,Masculino,42,Parda,14 anos,6000,1.61
Distrito Federal,Feminino,56,Parda,11 anos,950,1.73
Distrito Federal,Masculino,37,Parda,15 anos ou mais,2400,1.73
Distrito Federal,Feminino,29,Preta,8 anos,715,1.68
Distrito Federal,Feminino,46,Parda,15 anos ou mais,5000,1.75
Distrito Federal,Feminino,68,Parda,11 anos,5000,1.52
Distrito Federal,Masculino,38,Branca,15 anos ou mais,7000,1.66
Distrito Federal,Feminino,45,Parda,5 anos,788,1.61
Distrito Federal,Feminino,53,Parda,14 anos,5300,1.69
Distrito Federal,Masculino,53,Parda,11 anos,5000,1.59
Distrito Federal,Feminino,48,Parda,Sem instrução e menos de um ano,400,1.74
Distrito Federal,Masculino,37,Parda,11 anos,2000,1.59
Distrito Federal,Masculino,44,Preta,11 anos,1800,1.68
Distrito Federal,Masculino,46,Parda,9 anos,1400,1.72
Distrito Federal,Masculino,48,Parda,11 anos,2200,1.77
Distrito Federal,Masculino,41,Preta,11 anos,2300,1.65
Distrito Federal,Masculino,37,Parda,11 anos,1000,1.73
Distrito Federal,Feminino,36,Parda,15 anos ou mais,2364,1.72
Distrito Federal,Masculino,40,Parda,4 anos,3745,1.63
Distrito Federal,Masculino,44,Parda,11 anos,1500,1.67
